id,source,original_text,type
962,IA_5.pdf_p10,"Describing a state (p, b , b , b , b , b , b , b , b , b ) 11 12 13 21 22 23 31 32 33 ● p𝞊{1,2}, 1 if we are next to move, 2 if the opponent; ● b 𝞊{0,1,2}, 0 if the b position is empty, 1 if it’s occupied by one ij ij of our pieces and 2 if it’s one of the opponents.",narrative
963,IA_5.pdf_p10,"is (1, 2, 1, 2, 2, 2, 1, 1, 2, 1)",narrative
964,IA_5.pdf_p11,"Game initialisation State initialisation (int first_player) { return (first_player, 0, 0, 0, 0, 0, 0, 0, 0, 0) ; } Select which player is moving first and send selection as parameter for initialisation.",narrative
965,IA_5.pdf_p12,Game ending int IsFinal (State S) { if same_value_column_line_diagonal(S) return value; elseif no_zero_values(S) return 0; else return -1; },narrative
966,IA_5.pdf_p13,"Transition and validation State move (State S, int position) { S[position]=S[0]; S[0]=3-S[0]; return S; } Boolean Validate (State S, int position) { return (S[position]==0); }",narrative
967,IA_5.pdf_p14,How should a strategy look like?,narrative
968,IA_5.pdf_p15,"Void strategy(State s) { While (!isFinal(s)) { If it’s my turn Choose position; If (Validate (s, position)) s = Transition(s, position); Else get other player(s) decisions and change s } }",narrative
969,IA_5.pdf_p16,"The MINIMAX strategy ● Select a depth for exploration, at the minimum it has to include a full step for all other players.",narrative
970,IA_5.pdf_p16,● Select a score function (heuristic) which evaluates a state as to its value for the other player(s).,narrative
971,IA_5.pdf_p16,"The better the score, the less desirable that state is from your perspective.",narrative
972,IA_5.pdf_p16,The opponent should either be the maximising player (higher score is better) or minimising player (lower score is better).,narrative
973,IA_5.pdf_p16,"score minimax(depth, state, next_player) { if(final(state)||(depth==0)) return score(state); else if (next_player is the minimising one) return min(minimax(depth-1,each neighbour state,next_player); else return max(minimax(depth-1,each neighbour state,next_player); }",narrative
974,IA_5.pdf_p17,"The MINIMAX strategy example S A B C 1 5 9 8 3 9 2 minimax(2, S, AI) = min (score (minimax (1, A, OP)), score (minimax (1, B, OP)), score (minimax (1, C, OP))) = min (max (1, 5, 9), max (8), max (3, 9, 2)) = 8 (choice B)",narrative
975,IA_5.pdf_p18,"MINIMAX considerations ● The objective of MINIMAX is to allow the opponent to make the worst possible moves, assuming it will always choose the best move available.",narrative
976,IA_5.pdf_p18,● The depth of exploration is crucial to the MINIMAX accuracy.,narrative
977,IA_5.pdf_p18,● The depth of exploration is limited by the necessity to store every explored state.,narrative
978,IA_5.pdf_p18,"For chess (average branching factor of 35), a depth of 4 would require 1,500,625 states.",narrative
979,IA_5.pdf_p18,An exhaustive exploration would require 1030 states.,narrative
980,IA_5.pdf_p18,● MINIMAX is predictable and assumes predictable opponents.,narrative
981,IA_5.pdf_p19,Optimising MINIMAX S MIN<=9 A MAX>=9 9,narrative
982,IA_5.pdf_p20,Optimising MINIMAX S MIN=9 A MAX=9 9 8,narrative
983,IA_5.pdf_p21,Optimising MINIMAX ?,narrative
984,IA_5.pdf_p21,S MIN=9 A MAX=9 MAX>=10 B 9 8 10,narrative
985,IA_5.pdf_p22,Optimising MINIMAX S MIN=9 A MAX=9 MAX>=10 B 9 8 10,narrative
986,IA_5.pdf_p23,"The ALPHA-BETA optimisation ● For each state up to (but not including) the selected depth, keep two values (alpha and beta), alpha being the minimum maximum up to that depth and beta being the maximum score up to that depth.",narrative
987,IA_5.pdf_p23,"● If for a state alpha is greater or equal than beta, stop exploring further accessible states.",narrative
988,IA_5.pdf_p23,● Update alpha and beta scores each time a score is computed.,narrative
989,IA_5.pdf_p23,"score alphabeta(depth, state, next_player, alpha, beta) { if(final(state)||(depth==0)) return score(state); else for all neighbour states if (next_player is minimising) score = min(alphabeta (depth-1, each_child, next_player, alpha, beta); if (score <= alpha) return alpha; if (score < beta) beta = score; else score = max(alphabeta (depth-1, each_child, next_player, alpha, beta); if (score >= beta) return beta; if (score > alpha) alpha = score; return score; } implemented alternative",narrative
990,IA_5.pdf_p24,ALPHA-BETA example alpha=3 S beta=-1000 alpha=8 alpha=9 beta=3 beta=9 A alpha=9 B C beta=8 1 5 9 8 3 9 2 ALPHA-BETA is sensitive to the order of evaluation of neighbours and can be further optimised by an order heuristic.,narrative
991,IA_5.pdf_p24,Minimax game search algorithm with alpha-beta pruning,narrative
992,IA_5.pdf_p25,Normal (strategic) form representation Uses a matrix of payoffs to represent all possible strategies for each player.,narrative
993,IA_5.pdf_p25,Works for complete games (all information is known to all players).,narrative
994,IA_5.pdf_p25,One matrix for each pair of players.,narrative
995,IA_5.pdf_p25,One column for each combination of moves.,narrative
996,IA_5.pdf_p25,Player’s possible moves Opponent’s possible moves Player’s payoffs considering the opponents’ moves.,narrative
997,IA_5.pdf_p26,Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 What is the best strategy for A?,narrative
998,IA_5.pdf_p27,"Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 Average payoff for A, with non-cooperation.",narrative
999,IA_5.pdf_p27,If A chooses Deny: (-1+-3)/2 = -2 If A chooses Confess: (0+-2)/2=-1,narrative
1000,IA_5.pdf_p27,If A chooses Deny is (-1+-3)/2 = -2 If A chooses Confess: (0+-2)/2=-1,diagram_extracted
1001,IA_5.pdf_p28,Prisoner’s dilemma A B Deny Confess Deny -1 -1 -3 0 Confess 0 -3 -2 -2 Strategy: The decisions made by a player for all possible states in which he has to make a decision.,narrative
1002,IA_5.pdf_p28,A strategy making the same choice everytime is called a pure strategy.,narrative
1003,IA_5.pdf_p28,"For example, choosing “Deny” all the time is a pure strategy for player A.",narrative
1004,IA_5.pdf_p28,Strategy is The decisions made by a player for all possible states in which he has to make a,diagram_extracted
1005,IA_5.pdf_p29,Dominant strategy A strategy is dominant if it always provides payoffs at least as good as any other strategy.,narrative
1006,IA_5.pdf_p29,A strategy is strictly dominant is the payoffs are always better than any other strategy.,narrative
1007,IA_5.pdf_p29,Is there a dominant strategy for Prisoner’s Dilemma?,narrative
1011,IA_5.pdf_p30,"Yes, “Confess” is a strictly dominant strategy.",narrative
1012,IA_5.pdf_p31,The Monty Hall problem,narrative
1013,IA_5.pdf_p32,Pareto optimality A strategy is Pareto optimal if no change can be made to it in order to improve the players’ payoff without diminishing the other players payoffs.,narrative
1014,IA_5.pdf_p32,"(Deny/Deny) is Pareto optimal, as well as (Deny/Confess) and (Confess/Deny).",narrative
1015,IA_5.pdf_p32,(Confess/Confess) is not optimal as if either player changes decision to improve outcome the outcome for the other player will decrease.,narrative
1016,IA_5.pdf_p32,What about the game below?,narrative
1017,IA_5.pdf_p32,"(Y/Y), (X/Y), (Y/X) are Paretto optimal, (X/X) is not Paretto optimal.",narrative
1018,IA_5.pdf_p32,X Y X 1 1 2 2 Y 2 2 1 3,narrative
1019,IA_5.pdf_p33,"Nash Equilibrium If in a game all players obey the game rules and aim to maximize their payoffs, there is at least one strategy for each player which guarantees maximum payoffs for each player.",narrative
1020,IA_5.pdf_p33,That strategy is called Nash optimum or equilibrium.,narrative
1021,IA_5.pdf_p33,No player has a reason to change an equilibrium as long as anybody follows one.,narrative
1022,IA_5.pdf_p33,A dominant and Paretto optimal strategy is always an equilibrium.,narrative
1023,IA_5.pdf_p33,"However, for most games no dominant strategies exist.",narrative
1024,IA_5.pdf_p33,More about equilibria.,narrative
1025,IA_5.pdf_p34,Hunting game Stag Rabbit Stag 5 5 0 3 Rabbit 3 0 4 4 Are there any dominant strategies?,narrative
1026,IA_5.pdf_p34,Are there any equilibria?,narrative
1028,IA_5.pdf_p35,NO Are there any equilibria?,narrative
1029,IA_5.pdf_p35,"YES: (Stag, Stag) and (Rabbit, Rabbit) Equilibria are dependent on the other players behaving as expected!",narrative
1030,IA_5.pdf_p35,"Are there any equilibria? YES is (Stag, Stag) and (Rabbit, Rabbit)",diagram_extracted
1031,IA_5.pdf_p36,"Chicken game Straight Turn Straight -3 -3 3 -2 Turn -2 3 -3 -3 The two equilibria (Straight, Turn) and (Turn, Straight) are very dependent on the opponent’s strategy, otherwise both players get worse results.",narrative
1032,IA_5.pdf_p37,The money game I have n money and I want to give it to a group of m players.,narrative
1036,IA_5.pdf_p37,Is there any dominant strategy?,narrative
1037,IA_5.pdf_p37,What is the equilibrium?,narrative
1043,IA_5.pdf_p38,NO What is the equilibrium?,narrative
1044,IA_5.pdf_p38,Each player writes n/m.,narrative
1045,IA_5.pdf_p39,The Goalkeeper game Shooter Keeper L eft Right Left -1 1 1 -1 Right 1 -1 -1 1 There is no pure strategy equilibria.,narrative
1046,IA_5.pdf_p39,What is the actual equilibria?,narrative
1047,IA_5.pdf_p40,Computing equilibria as a mixed strategy Shooter Keeper L eft Right Left -1 1 1 -1 Right 1 -1 -1 1 The equilibria (EQS and EQK) must provide equal payoffs for all possible opponent decisions.,narrative
1048,IA_5.pdf_p40,EQS(Left) payoff is -1*EQK(Left)+1*EQK(Right) EQS(Right) payoff is 1*EQK(Left)-1*EQK(Right) Equal payoff means that -1*EQK(Left)+1*EQK(Right)=1*EQK(Left)-1*EQK(Right) So EQK(Left)=EQK(Right)=0.5 since EQK(Right)+EQK(Left)=1.,narrative
1049,IA_5.pdf_p40,Equilibria is reached when both choices are made with the same frequency.,narrative
1050,IA_5.pdf_p41,Mixed strategies Strategies which are not pure are called mixed.,narrative
1051,IA_5.pdf_p41,"For most games, pure strategies are not equilibria.",narrative
1052,IA_5.pdf_p41,"Mixed strategies are usually non-deterministic, making some random decisions (stochastic or probabilistic).",narrative
1053,IA_5.pdf_p41,How can we compute the equilibria for the goalkeeper game?,narrative
1054,IA_5.pdf_p42,Equilibria work only if all players obey the game rules and aim to maximize their payoffs.,narrative
1055,IA_5.pdf_p42,Can you trust the other players?,narrative
1056,IA_5.pdf_p42,How much can you cooperate with them?,narrative
1057,IA_5.pdf_p42,Minimax is an equilibria for all two player zero-sum game.,narrative
1058,IA_5.pdf_p42,A chess program implementing Minimax is easy to defeat.,narrative
1059,IA_5.pdf_p42,Trust in Game Theory,narrative
1060,IA_5.pdf_p43,Parrondo's paradox There is at least one winning strategy which can be built using two losing strategies alternatively.,narrative
1061,IA_5.pdf_p43,Game: add or substract money.,narrative
1062,IA_5.pdf_p43,Game ends if sum at or below zero.,narrative
1063,IA_5.pdf_p43,"S1: If you have an even sum, add 3.",narrative
1064,IA_5.pdf_p43,Otherwise substract 5.,narrative
1065,IA_5.pdf_p43,"S2: If you have an odd sum, substract 1.",narrative
1066,IA_5.pdf_p43,"S1,S2,S1,S2,... is dominant for both S1 and S2.",narrative
1067,IA_5.pdf_p43,Game is add or substract money. Game ends if sum at or below zero.,diagram_extracted
1068,IA_5.pdf_p44,Overall considerations about strategies ● Strategies should have to have a way of estimating the missing information (eg.,narrative
1069,IA_5.pdf_p44,"other player’s decisions) ● Strategies have to be unpredictable: many use either random steps or select randomly between two or more strategies ● You can prove that some strategies are better than others ● If a there is a strategy better than all others then it’s not a game, it’s a puzzle ● An useful benchmark strategy is the equilibria which exists and can be determined for all games Computer “outsmarts” Kasparov and Fisher outthinks computers",narrative
1070,IA_5.pdf_p44,● Strategies have to be unpredictable is many use either random steps or select randomly,diagram_extracted
1071,IA_5.pdf_p45,Monte-Carlo strategies ● Generate all neighbours of the current state and add them to the graph until a set depth has been reached OR until enough final states have been reached ● Run a simulation for all unexplored states in the graph ○ Until n final states are reached OR ○ Up to depth m ● Compute a score for each state after each simulation (for example (positive-negative)/n)) ● Update the scores of all nodes above the current one using the newly computed score ● Return to the first step ● Select the neighbour of the starting state with the best score More,narrative
1072,IA_7.pdf_p1,Reinforcement learning (I) AI 2025/2026,narrative
1073,IA_7.pdf_p2,"Content Introduction Markov decision process Value iteration Policy iteration FII,UAIC Lecture7 AI2025/2026 2/41",narrative
1074,IA_7.pdf_p3,"Reinforcement learning The agent must learn a behavior, without having an instructor ▶ The agent has a task to perform ▶ Performs a series of actions ▶ Receives feedback from the environment: how well he acted to accomplish the task.",narrative
1075,IA_7.pdf_p3,"The agent receives a positive reward if the task is performed well, otherwise a negative reward.",narrative
1076,IA_7.pdf_p3,This learning method is called reinforcement learning.,narrative
1077,IA_7.pdf_p3,"FII,UAIC Lecture7 AI2025/2026 3/41",narrative
1078,IA_7.pdf_p3,Receives feedback from the environment is how well he acted to,diagram_extracted
1079,IA_7.pdf_p4,"The interaction model ▶ The agent performs actions ▶ The environment presents the agent situations called states and gives rewards Trajectory / episode (s ,a ,r ,s ,a ,r ,...) 0 0 1 1 1 2 FII,UAIC Lecture7 AI2025/2026 4/41",narrative
1080,IA_7.pdf_p5,"Reinforcement learning ▶ The goal: to make the agent to act in order to maximize his rewards ▶ The agent must identify the sequence of actions leading to the completion of the task ▶ Data acquisition and supervised learning on data Training data: (S,A,R) State, Action, Reward FII,UAIC Lecture7 AI2025/2026 5/41",narrative
1081,IA_7.pdf_p5,The goal is to make the agent to act in order to maximize his rewards,diagram_extracted
1082,IA_7.pdf_p5,"Training data is (S,A,R) State, Action, Reward",diagram_extracted
1083,IA_7.pdf_p6,"Applications: TD-Gammon A neural network trained with TD-learning ▶ input: configuration ▶ output: an estimation of the value for that configuration Learn from simulations (play games against himself) FII,UAIC Lecture7 AI2025/2026 6/41",narrative
1084,IA_7.pdf_p6,Applications is TD-Gammon,diagram_extracted
1085,IA_7.pdf_p6,input is configuration,diagram_extracted
1086,IA_7.pdf_p6,output is an estimation of the value for that configuration,diagram_extracted
1087,IA_7.pdf_p7,"Examples: robotics AIBO: learn to walk ’04 (using Minitaur quadrupedal robot: learn Policy gradient) to walk (using actor-critic deep RL) https://sites.google.com/view/ https://www.cs.utexas.edu/users/ minitaur-locomotion/ AustinVilla/?p=research/learned_walk FII,UAIC Lecture7 AI2025/2026 7/41",narrative
1088,IA_7.pdf_p7,Examples is robotics,diagram_extracted
1089,IA_7.pdf_p7,AIBO is learn to walk ’04 (using Minitaur quadrupedal robot: learn,diagram_extracted
1090,IA_7.pdf_p7,https is //sites.google.com/view/,diagram_extracted
1091,IA_7.pdf_p7,https is //www.cs.utexas.edu/users/,diagram_extracted
1092,IA_7.pdf_p8,"Deep Reinforcement Learning AlphaGo (Google DeepMind, ’15): the program learned to play Atari 2600 games by directly watching only the display and the score.",narrative
1093,IA_7.pdf_p8,"▶ 2016: won against a 9 dan professional GO player (prize of 1 000 000$) ▶ 2017: won against Ke Jie, the best GO player in the world AlphaGo Zero learned to play without input from human games (just based on the rules of the game) and beat AlphaGo with 100-0 (Oct. ’17) AlphaZero beat AlphaGo Zero with 60-40, and after just 8 hours of training outperformed all existing GO and CHESS programs (Dec. ’17) FII,UAIC Lecture7 AI2025/2026 8/41",narrative
1094,IA_7.pdf_p8,"AlphaGo (Google DeepMind, ’15) is the program learned to play Atari 2600",diagram_extracted
1095,IA_7.pdf_p8,2016 is won against a 9 dan professional GO player (prize of 1 000,diagram_extracted
1096,IA_7.pdf_p8,"2017 is won against Ke Jie, the best GO player in the world",diagram_extracted
1097,IA_7.pdf_p9,"Content Introduction Markov decision process Value iteration Policy iteration FII,UAIC Lecture7 AI2025/2026 9/41",narrative
1098,IA_7.pdf_p10,"Sequential decisions ▶ Deterministic environment ▶ (up, up, right, right, right) ▶ Stochastic environment ▶ Transitions model P(s′|s,a): probability of reaching state s′ if action a is done in state s ▶ The action obtains the intended effect with probability 0.8 ▶ The agent receives a reward: -0.04 for nonterminal states; +/-1 for terminal states FII,UAIC Lecture7 AI2025/2026 10/41",narrative
1099,IA_7.pdf_p10,The agent receives a reward is -0.04 for nonterminal states; +/-1 for,diagram_extracted
1100,IA_7.pdf_p11,"Deterministic vs. stochastic Stochastic: for the sequence (up, up, right, right, right), the probability of obtaining the final state is 0.85 = 0.33 FII,UAIC Lecture7 AI2025/2026 11/41",narrative
